exp_num,width,batchnorm,skip,opt,epoch,lr,wd,bs,mo,lrdecay,trainloss,trainerr,valloss,valerr,flatness,div
1466,8, False, True, sgd,250,0.01,0.01,32,0, False,0.0978338,2.763999966,1.223979628,31.66,0.041904136,2.023471471
1393,6, False, True, sgd,250,0.005,0.01,32,0.9, False,0.6697725,22.66600002,0.83221242,27.94,0.129659061,2.023457345
375,4, True, False, sgd,250,0.005,0.01,32,0.9, True,0.024041076,0,0.434135526,12.65,0.017684313,2.023456207
978,4, False, True, sgd,250,0.005,0.01,16,0, True,0.010180645,0,1.323717964,26.83,0.060356987,2.023446124
549,4, True, False, sgd,250,0.05,0,32,0, True,1.14E-05,0,1.055297553,17.77,0.013299049,2.023390333
19,6, True, True, sgd,250,0.005,0,16,0.5, True,9.99E-06,0,1.109531551,19.9,0.003160108,2.023357151
1029,4, False, True, sgd,250,0.005,0.0001,16,0, False,9.07E-05,0,2.489245176,23.94,0.005286239,2.023324655
1238,8, False, False, sgd,250,0.05,0.0001,1.60E+01,0.9, True,2.302585413,90,2.302585191,90,6.621910721,2.023285011
1528,6, False, False, sgd,250,0.05,0.01,3.20E+01,0, True,2.302585011,90,2.302585133,90,8.015806388,2.023275907
591,4, True, False, sgd,250,0.05,0.01,3.20E+01,0.9, True,2.302584911,90,2.30258489,90,7.483761548,2.023274338
1563,4, False, False, sgd,250,0.05,0.01,32,0.9, True,2.302584911,90,2.30258489,90,7.483761548,2.023274338
365,8, True, True, sgd,250,0.005,0.0001,3.20E+01,0.9, True,5.64E-05,0,0.699819161,16.84,0.013218916,2.023159175
459,4, True, False, sgd,250,0.01,0,32,0.5, True,1.38E-05,0,1.06148565,19.04,0.010224298,2.023131949
586,6, True, False, sgd,250,0.05,0,32,0.9, True,4.66E-06,0,0.959853863,13.99,0.051637123,2.02311176
1639,6, False, True, sgd,250,0.005,0,6.40E+01,0.5, True,1.10E-05,0,2.609829747,26.2,0.030365745,2.023011603
515,8, True, False, sgd,250,0.01,0,32,0.5, False,5.83E-07,0,0.995851817,16.73,0.007621982,2.023010707
867,4, True, True, sgd,250,0.05,0.0001,6.40E+01,0, True,7.23E-05,0,0.929500408,19.93,0.008259109,2.023010527
347,8, True, True, sgd,250,0.005,0.0001,3.20E+01,0.5, True,1.43E-05,0,1.138192904,23.02,0.004866452,2.023002782
594,4, True, True, sgd,250,0.05,0,32,0, False,6.78E-07,0,1.218788344,18.09,0.005239083,2.022972693
153,4, True, False, sgd,250,0.01,0,1.60E+01,0.9, True,1.23E-05,0,0.962358974,15.28,0.03848563,2.022968789
367,6, True, True, sgd,250,0.005,0.01,32,0.9, True,0.019384003,0,0.34721441,10.19,0.007549901,2.022926699
992,8, False, True, sgd,250,0.005,0,1.60E+01,0.5, True,1.82E-05,0,1.9270721,21.52,0.039563819,2.022892083
1602,4, False, True, sgd,250,0.05,0,32,0.9, False,1.690840173,58.19400002,1.741586547,59.69,0.650310707,2.022865116
810,4, True, True, sgd,250,0.01,0,64,0, False,2.40E-05,0,1.909237066,28.92,0.003699871,2.022814718
273,4, True, True, sgd,250,0.05,0.0001,1.60E+01,0, False,0.005760757,0.135999973,0.749180473,16.3,0.029876934,2.022794386
454,6, True, True, sgd,250,0.01,0.0001,3.20E+01,0.5, True,2.09E-05,0,0.955388269,19.66,0.006889061,2.0227789
1456,6, False, False, sgd,250,0.01,0.01,3.20E+01,0.9, True,2.302584725,90,2.302584851,90,11.05539084,2.022757559
748,6, True, False, sgd,250,0.005,0,6.40E+01,0.9, False,6.57E-06,0,1.062346718,17.28,0.007409519,2.022719878
27,4, True, False, sgd,250,0.005,0,1.60E+01,0.5, True,1.86E-05,0,1.022611062,19.08,0.01066736,2.022718248
47,8, True, False, sgd,250,0.005,0,1.60E+01,0.9, True,5.80E-06,0,0.861162539,14.52,0.020396876,2.022696091
1116,4, False, True, sgd,250,0.01,0,1.60E+01,0.9, True,2.084407326,67.60199998,2.128053338,68.26,0.615377177,2.022654254
1070,8, False, True, sgd,250,0.005,0.01,16,0.9, False,1.075396298,35.71,1.129170718,37.35,0.176257376,2.022648174
1544,8, False, False, sgd,250,0.05,0.0001,32,0.5, True,0.000103278,0,1.814310906,23.64,0.067269638,2.022612908
260,8, True, True, sgd,250,0.05,0.01,16,0.9, True,2.302585104,90,2.302585122,90,7.98758523,2.02252885
1232,8, False, True, sgd,250,0.05,0.01,16,0.9, True,2.302585104,90,2.302585122,90,7.987584711,2.02252885
1548,4, False, True, sgd,250,0.05,0,32,0.9, True,1.451421415,50.76400002,1.530743752,53.07,0.771875961,2.022482961
716,8, True, False, sgd,250,0.005,0.0001,64,0, False,2.10E-05,0,1.499566355,28.31,0.003230342,2.022462915
783,4, True, False, sgd,250,0.01,0,6.40E+01,0.5, True,2.94E-05,0,1.198138762,22.35,0.007340453,2.022420236
1133,8, False, False, sgd,250,0.01,0.01,16,0.9, True,2.302585196,90,2.302585155,90,8.499539542,2.022413702
69,4, True, False, sgd,250,0.005,0.01,16,0, False,0.165532557,4.288000034,0.511797826,15.46,0.017145002,2.022397557
391,6, True, False, sgd,250,0.005,0.0001,3.20E+01,0, False,1.18E-05,0,1.128577681,23.6,0.004861937,2.022376362
23,8, True, True, sgd,250,0.005,0.0001,16,0.5, True,1.03E-05,0,0.954457265,19.26,0.008610952,2.022366034
959,8, True, True, sgd,250,0.05,0.0001,64,0.9, False,0.043570387,1.461999968,0.724095519,16.46,0.051282469,2.022327959
913,6, True, False, sgd,250,0.05,0.0001,6.40E+01,0.9, True,0.000258793,0,0.512850034,12.34,0.044554791,2.022289297
364,6, True, True, sgd,250,0.005,0.0001,3.20E+01,0.9, True,5.91E-05,0,0.72032417,16.75,0.014551613,2.022261176
1722,4, False, False, sgd,250,0.005,0.0001,64,0.9, False,0.008019558,0.211999973,1.931400847,25.38,0.032642384,2.022252166
1199,8, False, False, sgd,250,0.05,0,16,0, True,2.302585098,90,2.302585189,90, nan,2.022245056
1744,6, False, False, sgd,250,0.01,0.01,64,0, True,0.006428482,0,2.761150436,43.49,0.065027461,2.022210572
356,8, True, False, sgd,250,0.005,0.0001,3.20E+01,0.5, True,1.54E-05,0,0.941000298,19.72,0.007417085,2.022199609
482,8, True, False, sgd,250,0.01,0.0001,32,0.9, True,0.000108633,0,0.584266583,13.22,0.03002749,2.022184388
571,6, True, False, sgd,250,0.05,0.0001,32,0.5, True,0.000114396,0,0.610340467,13.82,0.030255498,2.022142781
1524,4, False, False, sgd,250,0.05,0.0001,3.20E+01,0, True,7.28E-05,0,3.346254704,31.32,0.056596468,2.022103025
291,4, True, True, sgd,250,0.05,0.0001,16,0.5, False,0.014736437,0.432000024,0.701756246,16.58,0.056971966,2.022088653
1118,8, False, True, sgd,250,0.01,0,1.60E+01,0.9, True,0.000773955,0.02,4.518660028,32.02,0.578493508,2.022081412
396,4, True, True, sgd,250,0.005,0,3.20E+01,0.5, False,3.66E-06,0,1.555459265,24.73,0.005636218,2.02206243
923,8, True, True, sgd,250,0.05,0.0001,64,0, False,9.80E-05,0,0.655407752,16.66,0.005927123,2.02190001
1235,8, False, False, sgd,250,0.05,0,1.60E+01,0.9, True,2.302585277,90,2.302585085,90,6.61660367,2.021822355
644,8, True, False, sgd,250,0.05,0.0001,32,0.9, False,0.077937758,2.620000068,0.675785352,16.99,0.076177999,2.02180735
1314,4, False, True, sgd,250,0.005,0,32,0.5, True,3.22E-05,0,2.283634727,24.37,0.036822793,2.021787365
1259,8, False, False, sgd,250,0.05,0.01,16,0, False,2.303087972,90.00000001,2.303087906,90,8.389923318,2.021757184
1387,6, False, True, sgd,250,0.005,0,32,0.9, False,5.30E-07,0,2.362020173,20.14,0.05234916,2.021745399
162,4, True, True, sgd,250,0.01,0,16,0, False,6.14E-06,0,1.373233319,21.22,0.006955081,2.021730817
1353,4, False, True, sgd,250,0.005,0.0001,32,0, False,7.96E-05,0,2.545752108,25.54,0.007910916,2.021707891
1215,4, False, False, sgd,250,0.05,0,1.60E+01,0.5, True,2.302585123,90,2.302585189,90, nan,2.021678939
1124,8, False, True, sgd,250,0.01,0.01,1.60E+01,0.9, True,0.01184752,0,0.9708698,22.62,0.010902137,2.021660353
72,4, True, True, sgd,250,0.005,0,16,0.5, False,1.15E-05,0,1.368070424,21.04,0.003654266,2.02165417
1030,6, False, True, sgd,250,0.005,0.0001,1.60E+01,0, False,7.53E-05,0,2.409426341,24.79,0.006677738,2.021637709
146,8, True, True, sgd,250,0.01,0,16,0.9, True,3.61E-06,0,0.952170469,15.24,0.009166345,2.021543657
595,6, True, True, sgd,250,0.05,0,32,0, False,3.01E-07,0,1.128286393,16.86,0.005858531,2.021380487
1042,6, False, False, sgd,250,0.005,0.01,1.60E+01,0, False,0.166607586,4.698000051,1.549156807,41.71,0.045395328,2.021373998
815,8, True, True, sgd,250,0.01,0.0001,6.40E+01,0, False,7.98E-05,0,1.350622318,27.43,0.002707981,2.021256955
185,8, True, True, sgd,250,0.01,0.0001,16,0.5, False,9.53E-05,0,0.539431949,14.53,0.010338309,2.021254154
311,8, True, True, sgd,250,0.05,0.0001,1.60E+01,0.9, False,0.087791585,2.640000066,0.541316393,16.24,0.152556786,2.021246515
472,6, True, True, sgd,250,0.01,0.0001,32,0.9, True,8.81E-05,0,0.637064408,15.16,0.022535631,2.021244905
889,6, True, True, sgd,250,0.05,0.01,64,0.5, True,0.018308266,0,0.33374727,9.7,0.008890476,2.021230345
75,4, True, True, sgd,250,0.005,0.0001,16,0.5, False,0.000126219,0,0.906561641,19.23,0.007213127,2.02122022
1635,4, False, False, sgd,250,0.005,0.01,6.40E+01,0, True,0.006147395,0,2.451848826,40.84,0.064285921,2.021162273
699,4, True, False, sgd,250,0.005,0.01,6.40E+01,0.9, True,0.024725194,0,0.399261316,11.08,0.017071665,2.02115288
191,8, True, False, sgd,250,0.01,0,16,0.5, False,1.52E-06,0,0.954498035,15.05,0.005388701,2.021150607
1241,8, False, False, sgd,250,0.05,0.01,16,0.9, True,2.302585092,90,2.302585125,90,6.725281884,2.021089228
269,8, True, False, sgd,250,0.05,0.01,1.60E+01,0.9, True,2.302585092,90,2.302585125,90,6.725281884,2.021089228
315,4, True, False, sgd,250,0.05,0,16,0.9, False,4.93E-06,0,1.401316397,15.63,0.035378167,2.021073885
568,6, True, False, sgd,250,0.05,0,32,0.5, True,1.31E-05,0,0.864005312,14.66,0.018913373,2.021070705
846,4, True, True, sgd,250,0.01,0,64,0.9, False,7.30E-06,0,1.153621449,18.53,0.010817132,2.021052023
659,8, True, False, sgd,250,0.005,0,64,0, True,8.20E-05,0,1.466471093,29.44,0.004021057,2.021035962
1625,8, False, True, sgd,250,0.005,0.0001,64,0, True,6.65E-05,0,2.52563584,28.03,0.036490835,2.021017933
750,4, True, False, sgd,250,0.005,0.0001,64,0.9, False,0.00012084,0,0.681841032,16.57,0.013936427,2.021005194
1727,8, False, False, sgd,250,0.005,0.01,6.40E+01,0.9, False,0.3850026,11.21600006,1.170760353,37.27,0.099068421,2.020992191
543,4, True, True, sgd,250,0.05,0.0001,3.20E+01,0, True,6.44E-05,0,0.77738672,17.22,0.012135573,2.020984861
310,6, True, True, sgd,250,0.05,0.0001,16,0.9, False,0.094419061,3.006000037,0.56548328,16.46,0.175067217,2.020966317
1277,8, False, False, sgd,250,0.05,0.01,16,0.5, False,2.303768197,90.00000001,2.303768124,90,7.835546515,2.020941395
244,6, True, False, sgd,250,0.05,0,16,0.5, True,8.41E-06,0,0.887065286,13.68,0.019717852,2.020902563
1573,6, False, True, sgd,250,0.05,0.01,32,0, False,0.927065708,31.61200007,1.113766057,36.17,0.109437629,2.020842615
487,6, True, True, sgd,250,0.01,0,32,0, False,4.98E-06,0,1.506772848,23.66,0.003642362,2.02082886
946,6, True, False, sgd,250,0.05,0,6.40E+01,0.5, False,4.64E-06,0,1.023213206,15.64,0.009532595,2.020771794
460,6, True, False, sgd,250,0.01,0,3.20E+01,0.5, True,6.18E-06,0,0.964512072,17.94,0.00836904,2.020753169
1565,8, False, False, sgd,250,0.05,0.01,3.20E+01,0.9, True,2.302585093,90,2.302585136,90,9.660682437,2.020723391
593,8, True, False, sgd,250,0.05,0.01,32,0.9, True,2.302585093,90,2.302585136,90,9.660681461,2.020723391
156,4, True, False, sgd,250,0.01,0.0001,16,0.9, True,0.000227127,0,0.602599585,14.13,0.047125296,2.020675509
18,4, True, True, sgd,250,0.005,0,1.60E+01,0.5, True,2.36E-05,0,1.166944705,20.83,0.003665932,2.020673125
713,8, True, False, sgd,250,0.005,0,6.40E+01,0, False,2.41E-05,0,1.630400497,27.89,0.002771879,2.020672772
1613,8, False, False, sgd,250,0.05,0,3.20E+01,0.9, False,2.305412662,90,2.305412658,90,7.105632705,2.020652484
104,8, True, False, sgd,250,0.005,0.0001,16,0.9, False,0.015004508,0.462000049,0.727154542,15.19,0.026576669,2.020645492
968,8, True, False, sgd,250,0.05,0.0001,64,0.9, False,0.053874527,1.774000046,0.670664456,16.78,0.044792061,2.020624227
775,6, True, True, sgd,250,0.01,0,64,0.5, True,3.57E-05,0,1.350210737,24.86,0.006022701,2.020611917
1732,6, False, True, sgd,250,0.01,0.0001,6.40E+01,0, True,4.25E-05,0,2.424792383,26.36,0.043882526,2.020512547
1679,8, False, True, sgd,250,0.005,0.0001,6.40E+01,0, False,6.43E-05,0,2.706582837,28.07,0.006828273,2.02050574
725,8, True, True, sgd,250,0.005,0.0001,64,0.5, False,6.23E-05,0,1.418103063,27.94,0.004792531,2.020486391
108,4, True, True, sgd,250,0.01,0,16,0, True,1.34E-05,0,1.139588594,20.94,0.006125727,2.020460046
1787,8, False, True, sgd,250,0.01,0.0001,6.40E+01,0, False,6.98E-05,0,2.558943515,26.66,0.008493004,2.020348169
333,4, True, False, sgd,250,0.005,0,32,0, True,7.08E-05,0,1.290900723,25.39,0.006780336,2.020347023
1588,6, False, True, sgd,250,0.05,0.0001,3.20E+01,0.5, False,0.01561094,0.484000076,1.203562509,20.95,0.053684034,2.02028393
1350,4, False, True, sgd,250,0.005,0,32,0, False,1.38E-06,0,3.322772301,25.48,0.031830637,2.02028034
1040,8, False, False, sgd,250,0.005,0.0001,1.60E+01,0, False,4.32E-05,0,2.752128675,29.61,0.030988737,2.020263313
345,4, True, True, sgd,250,0.005,0.0001,3.20E+01,0.5, True,4.05E-05,0,1.254013177,24.37,0.005164279,2.020256878
1197,4, False, False, sgd,250,0.05,0,1.60E+01,0, True,2.302585051,90,2.302585204,90, nan,2.02020432
747,4, True, False, sgd,250,0.005,0,6.40E+01,0.9, False,7.28E-06,0,1.237150404,19.16,0.007718923,2.020176809
1261,6, False, True, sgd,250,0.05,0,1.60E+01,0.5, False,0.936645292,30.30399997,1.380638927,41.03,1.116694052,2.020174729
1122,4, False, True, sgd,250,0.01,0.01,16,0.9, True,0.012827031,0.002,1.303656061,25.77,0.008282363,2.020098154
884,8, True, True, sgd,250,0.05,0,64,0.5, True,5.41E-06,0,0.945624797,16.13,0.009776321,2.020078244
1830,4, False, False, sgd,250,0.01,0.0001,64,0.9, False,0.01091309,0.321999973,1.461819891,23.17,0.062517836,2.020075476
603,4, True, False, sgd,250,0.05,0,3.20E+01,0, False,6.74E-07,0,1.155753527,16.83,0.009267899,2.020072469
1008,4, False, True, sgd,250,0.005,0,1.60E+01,0.9, True,7.10E-05,0,2.224043647,22.51,0.162590757,2.020068803
792,4, True, True, sgd,250,0.01,0,6.40E+01,0.9, True,7.76E-06,0,1.138704597,18.92,0.010850336,2.020052796
1290,4, False, False, sgd,250,0.05,0.0001,16,0.9, False,2.306666403,90,2.306666259,90,6.965369033,2.020048013
1820,8, False, True, sgd,250,0.01,0,6.40E+01,0.9, False,4.24E-07,0,2.19115804,19.27,0.047004637,2.020037805
1589,8, False, True, sgd,250,0.05,0.0001,3.20E+01,0.5, False,0.005840214,0.162,1.134078528,19.59,0.063717027,2.020034147
1872,4, False, True, sgd,250,0.05,0,6.40E+01,0.9, True,1.839474372,63.10000003,1.880069923,64.57,0.649490182,2.020027323
220,6, True, True, sgd,250,0.05,0.0001,1.60E+01,0, True,8.57E-05,0,0.651906516,15.04,0.027238631,2.020020959
1894,6, False, True, sgd,250,0.05,0.0001,6.40E+01,0, False,0.000101527,0,3.007504182,27.14,0.003780683,2.020009789
497,8, True, False, sgd,250,0.01,0,32,0, False,7.18E-07,0,1.160173411,20.34,0.005302553,2.020008496
839,8, True, False, sgd,250,0.01,0,64,0.5, False,1.64E-05,0,1.185976772,19.83,0.002254434,2.019942662
598,6, True, True, sgd,250,0.05,0.0001,32,0, False,0.000107594,0,0.541451563,14.52,0.0079631,2.019932899
1667,8, False, False, sgd,250,0.005,0,64,0.9, True,1.42E-05,0,2.808423431,25.79,0.036369794,2.019931011
1692,4, False, True, sgd,250,0.005,0,64,0.5, False,1.11E-06,0,3.071518156,25.01,0.027360106,2.019917219
1616,8, False, False, sgd,250,0.05,0.0001,32,0.9, False,2.305410054,90,2.305410079,90,7.102262644,2.019876705
405,4, True, False, sgd,250,0.005,0,32,0.5, False,2.02E-06,0,1.428167115,22.6,0.00506109,2.019837931
1373,8, False, True, sgd,250,0.005,0.0001,3.20E+01,0.5, False,7.00E-05,0,2.284237984,24.85,0.006213501,2.019823267
939,4, True, True, sgd,250,0.05,0.0001,64,0.5, False,0.000170125,0,0.586211859,15.17,0.017748781,2.019798815
57,4, True, True, sgd,250,0.005,0.0001,16,0, False,2.55E-05,0,1.056997727,22.32,0.004810834,2.019785902
198,4, True, True, sgd,250,0.01,0,16,0.9, False,3.39E-06,0,1.167280215,16.56,0.004392513,2.019785132
138,4, True, False, sgd,250,0.01,0.0001,16,0.5, True,5.67E-05,0,0.823706395,16.55,0.015982611,2.019780086
1845,4, False, False, sgd,250,0.05,0,6.40E+01,0, True,1.53E-05,0,5.542274886,36.99,0.037533248,2.019657592
1551,4, False, True, sgd,250,0.05,0.0001,32,0.9, True,0.003614552,0,2.449437329,34.17,0.580274442,2.019603209
81,4, True, False, sgd,250,0.005,0,16,0.5, False,3.07E-06,0,1.220384286,18.99,0.007863353,2.01959225
1340,8, False, True, sgd,250,0.005,0.01,32,0.9, True,0.012205788,0,1.025957277,23.33,0.011776516,2.019578347
1871,8, False, False, sgd,250,0.05,0.01,6.40E+01,0.5, True,2.302585042,90,2.302585169,90,8.687692523,2.019566806
903,4, True, True, sgd,250,0.05,0.0001,6.40E+01,0.9, True,0.000267594,0,0.597024123,14.05,0.037980252,2.019561222
1377,4, False, False, sgd,250,0.005,0,32,0.5, False,5.87E-07,0,5.466378539,34.11,0.021171378,2.019528217
1287,4, False, False, sgd,250,0.05,0,16,0.9, False,2.306667907,90,2.306667708,90,6.966116562,2.019487999
1191,4, False, True, sgd,250,0.05,0.0001,1.60E+01,0, True,0.000182212,0,1.433000514,19.99,0.129990467,2.01945173
53,8, True, False, sgd,250,0.005,0.01,16,0.9, True,0.022036571,0,0.426240149,12.38,0.017291817,2.01944155
849,4, True, True, sgd,250,0.01,0.0001,6.40E+01,0.9, False,0.000126798,0,0.634100096,15.65,0.017298712,2.019405737
1567,6, False, True, sgd,250,0.05,0,32,0, False,4.68E-07,0,2.647307971,21.19,0.050748642,2.019393734
1831,6, False, False, sgd,250,0.01,0.0001,64,0.9, False,0.01183317,0.344000076,1.772155192,25.5,0.048529854,2.019383598
972,4, False, True, sgd,250,0.005,0,1.60E+01,0, True,3.39E-05,0,2.217385115,23.56,0.037525578,2.019359883
218,8, True, True, sgd,250,0.05,0,1.60E+01,0, True,4.11E-06,0,0.903508229,15.21,0.016011871,2.019353034
1814,8, False, False, sgd,250,0.01,0.0001,6.40E+01,0.5, False,4.24E-05,0,2.746970741,29.7,0.031621737,2.019348833
203,8, True, True, sgd,250,0.01,0.0001,1.60E+01,0.9, False,0.013564315,0.426000024,0.646410071,15.72,0.047100138,2.019321142
885,4, True, True, sgd,250,0.05,0.0001,6.40E+01,0.5, True,0.000135517,0,0.743285241,17.39,0.012677826,2.019296684
233,8, True, False, sgd,250,0.05,0.01,16,0, True,0.021966607,0,0.424356783,12.16,0.017652324,2.019261537
392,8, True, False, sgd,250,0.005,0.0001,32,0, False,1.20E-05,0,1.049442575,22.83,0.004536546,2.019237628
102,4, True, False, sgd,250,0.005,0.0001,16,0.9, False,0.01423307,0.426000024,0.766589544,16.77,0.037023476,2.019237459
1924,6, False, False, sgd,250,0.05,0.01,64,0.5, False,2.302892367,90,2.302892492,90,7.103832146,2.019124137
795,4, True, True, sgd,250,0.01,0.0001,64,0.9, True,0.000131726,0,0.764189251,18.18,0.012468523,2.01908195
569,8, True, False, sgd,250,0.05,0,3.20E+01,0.5, True,2.57E-06,0,0.863477671,14.17,0.018383199,2.019071618
1496,8, False, True, sgd,250,0.01,0,32,0.9, False,0.433951685,11.68200006,1.86704284,34.96,0.551111015,2.019066189
325,6, True, True, sgd,250,0.005,0,3.20E+01,0, True,2.61E-05,0,1.442143995,27.33,0.004666185,2.019051846
1112,8, False, False, sgd,250,0.01,0.0001,16,0.5, True,4.31E-05,0,2.19111395,25.11,0.045120538,2.019038369
1450,6, False, False, sgd,250,0.01,0,32,0.9, True,2.302584913,90,2.302585006,90,10.96818134,2.01897442
1412,8, False, True, sgd,250,0.01,0.01,3.20E+01,0, True,0.00915827,0,1.307844377,27.95,0.064911557,2.01895703
1172,8, False, True, sgd,250,0.01,0,1.60E+01,0.9, False,1.125648952,34.08800006,1.562052739,42.46,0.792200711,2.018911867
1694,8, False, True, sgd,250,0.005,0,64,0.5, False,9.83E-07,0,2.891130607,25.85,0.026409165,2.018896836
1888,6, False, False, sgd,250,0.05,0.01,64,0.9, True,2.302584877,90,2.302585116,90,11.32973302,2.018867767
577,6, True, True, sgd,250,0.05,0,32,0.9, True,2.46E-06,0,1.060003988,14.65,0.038126687,2.018860027
1332,4, False, True, sgd,250,0.005,0,32,0.9, True,3.25E-05,0,2.065172534,21.31,0.079681635,2.01876522
1844,8, False, True, sgd,250,0.05,0.01,6.40E+01,0, True,0.007364192,0,1.999489678,37.47,0.078352066,2.018746177
1218,4, False, False, sgd,250,0.05,0.0001,16,0.5, True,2.302584948,90,2.302585051,90,6.727970314,2.018741229
1846,6, False, False, sgd,250,0.05,0,6.40E+01,0, True,1.32E-05,0,4.406637437,34.39,0.035594431,2.018703832
1481,8, False, True, sgd,250,0.01,0.0001,3.20E+01,0.5, False,8.93E-05,0,2.459842361,23.8,0.002836748,2.018700196
822,4, True, False, sgd,250,0.01,0.0001,64,0, False,7.52E-05,0,1.341527618,26.41,0.004696734,2.018666841
1645,6, False, True, sgd,250,0.005,0.01,64,0.5, True,0.010229345,0,1.276247118,27.35,0.090232604,2.018666623
1217,8, False, False, sgd,250,0.05,0,1.60E+01,0.5, True,2.302584403,90,2.302584498,90,9.390012209,2.018653891
354,4, True, False, sgd,250,0.005,0.0001,3.20E+01,0.5, True,4.26E-05,0,1.046210592,21.38,0.007751523,2.018639547
471,4, True, True, sgd,250,0.01,0.0001,3.20E+01,0.9, True,9.36E-05,0,0.727167533,16.39,0.022358559,2.018606466
1276,6, False, False, sgd,250,0.05,0.01,1.60E+01,0.5, False,2.304371257,90,2.304371121,90,7.33041329,2.018531802
