Namespace(bs=256, cp_dir='./checkpoints/imagenet/resnet18/smooth_out//run_ms_2', data_dir='./data/imagenet_2/', dir='.', dtype='imagenet', ep=100, loadckp=None, lr=0.5, milestones=[30, 60, 90], mo=0.9, ms=2, mtype='resnet18', n='imagenet/resnet18/smooth_out/', num_classes=1000, print_freq=100, smooth_out_a=0.009, use_cuda=True, wd=0.0001)
Epoch: [0 | 100]
Phase:train -- Batch_idx:4500/5004-- 464.58 samples/sec-- Loss:2.90 -- Error1:63.36
Phase:train -- Batch_idx:4600/5004-- 464.25 samples/sec-- Loss:2.90 -- Error1:63.36
Phase:train -- Batch_idx:4700/5004-- 464.52 samples/sec-- Loss:2.90 -- Error1:63.35
Phase:train -- Batch_idx:4800/5004-- 464.70 samples/sec-- Loss:2.90 -- Error1:63.34
Phase:train -- Batch_idx:4900/5004-- 464.72 samples/sec-- Loss:2.90 -- Error1:63.32
Phase:train -- Batch_idx:5000/5004-- 464.56 samples/sec-- Loss:2.90 -- Error1:63.32
Train_Loss = 2.8968964949765494, Train_Err = 63.31888366979812
Phase:val -- Batch_idx:100/390-- 643.35 samples/sec-- Loss:3.40 -- Error1:70.69
Phase:val -- Batch_idx:200/390-- 723.72 samples/sec-- Loss:3.42 -- Error1:71.07
Phase:val -- Batch_idx:300/390-- 753.77 samples/sec-- Loss:3.40 -- Error1:70.90
Val_Loss = 3.4005259860757078, Val_Err = 70.87684768637533
Epoch: [4 | 100]
Phase:train -- Batch_idx:100/5004-- 426.65 samples/sec-- Loss:2.88 -- Error1:63.28
Phase:train -- Batch_idx:200/5004-- 442.48 samples/sec-- Loss:2.87 -- Error1:62.84
Phase:train -- Batch_idx:300/5004-- 448.55 samples/sec-- Loss:2.88 -- Error1:62.89
Phase:train -- Batch_idx:400/5004-- 444.55 samples/sec-- Loss:2.87 -- Error1:62.88
Phase:train -- Batch_idx:500/5004-- 450.76 samples/sec-- Loss:2.87 -- Error1:62.85
Phase:train -- Batch_idx:600/5004-- 454.34 samples/sec-- Loss:2.87 -- Error1:62.84
Phase:train -- Batch_idx:700/5004-- 454.15 samples/sec-- Loss:2.87 -- Error1:62.81
Phase:train -- Batch_idx:800/5004-- 449.91 samples/sec-- Loss:2.87 -- Error1:62.87
Phase:train -- Batch_idx:900/5004-- 449.43 samples/sec-- Loss:2.86 -- Error1:62.85
Phase:train -- Batch_idx:1000/5004-- 451.52 samples/sec-- Loss:2.86 -- Error1:62.84
Phase:train -- Batch_idx:1100/5004-- 453.40 samples/sec-- Loss:2.87 -- Error1:62.84
Phase:train -- Batch_idx:1200/5004-- 453.97 samples/sec-- Loss:2.86 -- Error1:62.80
Phase:train -- Batch_idx:1300/5004-- 455.04 samples/sec-- Loss:2.86 -- Error1:62.76
Phase:train -- Batch_idx:1400/5004-- 452.90 samples/sec-- Loss:2.86 -- Error1:62.71
Phase:train -- Batch_idx:1500/5004-- 453.39 samples/sec-- Loss:2.86 -- Error1:62.73
Phase:train -- Batch_idx:1600/5004-- 454.20 samples/sec-- Loss:2.86 -- Error1:62.72
Phase:train -- Batch_idx:1700/5004-- 453.45 samples/sec-- Loss:2.86 -- Error1:62.68
Phase:train -- Batch_idx:1800/5004-- 454.36 samples/sec-- Loss:2.86 -- Error1:62.66
Phase:train -- Batch_idx:1900/5004-- 455.73 samples/sec-- Loss:2.86 -- Error1:62.66
Phase:train -- Batch_idx:2000/5004-- 455.36 samples/sec-- Loss:2.86 -- Error1:62.64
Phase:train -- Batch_idx:2100/5004-- 454.73 samples/sec-- Loss:2.86 -- Error1:62.64
Phase:train -- Batch_idx:2200/5004-- 455.62 samples/sec-- Loss:2.86 -- Error1:62.64
Phase:train -- Batch_idx:2300/5004-- 456.73 samples/sec-- Loss:2.86 -- Error1:62.64
Phase:train -- Batch_idx:2400/5004-- 457.32 samples/sec-- Loss:2.86 -- Error1:62.64
Phase:train -- Batch_idx:2500/5004-- 457.30 samples/sec-- Loss:2.86 -- Error1:62.64
Phase:train -- Batch_idx:2600/5004-- 455.66 samples/sec-- Loss:2.86 -- Error1:62.63
Phase:train -- Batch_idx:2700/5004-- 456.56 samples/sec-- Loss:2.86 -- Error1:62.64
Phase:train -- Batch_idx:2800/5004-- 456.99 samples/sec-- Loss:2.85 -- Error1:62.61
Phase:train -- Batch_idx:2900/5004-- 457.49 samples/sec-- Loss:2.85 -- Error1:62.62
Phase:train -- Batch_idx:3000/5004-- 457.42 samples/sec-- Loss:2.85 -- Error1:62.59
Phase:train -- Batch_idx:3100/5004-- 457.98 samples/sec-- Loss:2.85 -- Error1:62.58
Phase:train -- Batch_idx:3200/5004-- 457.89 samples/sec-- Loss:2.85 -- Error1:62.57
Phase:train -- Batch_idx:3300/5004-- 458.51 samples/sec-- Loss:2.85 -- Error1:62.59
